$$HAR,0:2:14,0,0,0,0,0,9999,98153,2429,50333,0,0
$$HAR,0:2:17,0,0,0,0,0,9999,98153,2430,50327,0,0
$$HAR,0:2:20,0,0,0,0,0,9999,98153,2430,50339,0,0
$$HAR,0:2:23,0,0,0,0,0,9999,98151,2430,50347,0,0
$$HAR,0:2:26,0,0,0,0,0,9999,98153,2431,50327,0,0
$$HAR,0:2:29,0,0,0,0,0,9999,98153,2431,50339,0,0
$$HAR,0:2:32,0,0,0,0,0,9999,98153,2432,50413,0,0
$$HAR,0:2:35,0,0,0,0,0,9999,98151,2432,50544,0,0
$$HAR,0:2:38,0,0,0,0,0,9999,98155,2433,51350,0,0
$$HAR,0:2:41,0,0,0,0,0,9999,98153,2433,51792,0,0
$$HAR,0:2:44,0,0,0,0,0,9999,98153,2434,51663,0,0
$$HAR,0:2:47,0,0,0,0,0,9999,98151,2434,51562,0,0
$$HAR,0:2:50,0,0,0,0,0,9999,98157,2435,51497,0,0
$$HAR,0:2:53,0,0,0,0,0,9999,98155,2435,51218,0,0
$$HAR,0:2:56,0,0,0,0,0,9999,98155,2435,50797,0,0
$$HAR,0:2:59,0,0,0,0,0,9999,98155,2435,50426,0,0
$$HAR,0:3:2,0,0,0,0,0,9999,98155,2436,50185,0,0
$$HAR,0:3:5,0,0,0,0,0,9999,98155,2436,50097,0,0
$$HAR,0:3:8,0,0,0,0,0,9999,98153,2436,50134,0,0
$$HAR,0:3:11,0,0,0,0,0,9999,98153,2436,50091,0,0
$$HAR,0:3:14,0,0,0,0,0,9999,98153,2436,50091,0,0
$$HAR,0:3:17,0,0,0,0,0,9999,98153,2436,50067,0,0
$$HAR,0:3:20,0,0,0,0,0,9999,98153,2436,50140,0,0
$$HAR,0:3:23,0,0,0,0,0,9999,98153,2436,50366,0,0
$$HAR,0:3:26,0,0,0,0,0,9999,98153,2436,50681,0,0
$$HAR,0:0:0,0,0,0,0,0,0,73878,3499,100000,0,0
$$HAR,0:0:2,0,0,0,0,0,9999,98153,2432,52864,0,0
$$HAR,0:0:5,0,0,0,0,0,9999,98151,2432,52806,0,0
$$HAR,0:0:8,0,0,0,0,0,9999,98153,2433,52216,0,0
$$HAR,0:0:11,0,0,0,0,0,9999,98151,2433,51627,0,0
$$HAR,0:0:14,0,0,0,0,0,9999,98151,2434,51100,0,0
$$HAR,0:0:17,0,0,0,0,0,9999,98155,2434,50736,0,0
$$HAR,0:0:20,0,0,0,0,0,9999,98155,2435,50526,0,0
